movie_id,Languages
12529,English
12530,Welsh
12530,English
12531,English
12532,English
12533,English
12534,Japanese
12534,English
12535,English
12536,English
12537,English
12538,English
12539,English
12541,English
12542,English
12542,Hindi
12542,French
12543,English
12543,French
12545,English
12546,English
12547,English
12548,English
12548,French
12549,English
12550,English
12551,English
12552,English
12553,English
12554,English
12555,English
12558,English
12559,English
12559,Ukrainian
12559,French
12559,Italian
12559,Spanish
12560,English
12561,English
12562,English
12563,English
12564,English
12564,German
12564,French
12565,English
12566,English
12566,Spanish
12567,French
12568,English
12569,English
12570,English
12571,English
12572,English
12573,English
12574,English
12575,English
12576,English
12577,English
12577,French
12577,Portuguese
12577,German
12578,French
12578,English
12578,Polish
12579,English
12579,French
12579,Russian
12580,English
12581,English
12582,English
12582,Hebrew
12582,Arabic
12583,English
12584,English
12585,Arabic
12586,English
12586,Mandarin
12586,Japanese
12586,Cantonese
12587,English
12588,Norwegian
12589,Danish
12590,Thai
12591,English
12591,Zulu
12592,English
12593,Danish
12594,English
12595,Portuguese
12595,Danish
12595,English
12596,Norwegian
12597,English
12597,German
12597,Italian
12597,French
12597,Spanish
12598,Danish
12599,Swedish
12600,Danish
12600,Swedish
12600,Serbian
12601,Norwegian
12602,Danish
12603,Danish
12603,Swedish
12604,Norwegian
12604,Swedish
12605,Norwegian
12606,Danish
12607,English
12608,English
12609,English
12610,Finnish
12611,English
12612,Italian
12612,French
12612,English
12613,English
12614,English
12615,Danish
12616,Swedish
12617,English
12617,Turkish
12618,Norwegian
12619,Danish
12620,Danish
12621,Danish
12622,Danish
12623,Danish
12623,German
12624,Norwegian
12625,English
12625,Spanish
12626,English
12627,English
12628,English
12628,Spanish
12629,English
12629,Italian
12630,English
12630,German
12630,Russian
12631,English
12632,English
12632,German
12632,Arabic
12632,French
12632,Cantonese
12633,English
12633,Japanese
12634,English
12635,English
12635,French
12635,German
12636,Norwegian
12637,Cantonese
12637,Mandarin
12638,Danish
12639,Danish
12640,English
12640,Syriac
12640,German
12640,Greek
12640,Hebrew
12640,Latin
12640,Aramaic
12641,Cantonese
12641,English
12642,English
12642,French
12642,Hungarian
12643,Danish
12643,Swedish
12644,French
12645,Swedish
12646,English
12646,Spanish
12646,Hungarian
12646,Czech
12647,English
12653,Mandarin
12654,Cantonese
12654,Mandarin
12656,English
12656,French
12668,Japanese
12669,Japanese
12670,English
12673,Spanish
12674,English
12679,Japanese
12680,English
12682,English
12683,Malayalam
12685,English
12690,English
12690,Danish
12691,English
12692,English
12692,Spanish
12692,Portuguese
12696,Hindi
12697,English
12701,English
12702,Italian
12702,English
12702,Spanish
12708,English
12710,English
12716,Japanese
12716,English
12720,Chinese
12721,English
12722,English
12724,French
12725,Japanese
12754,English
12755,English
12757,English
12757,French
12757,German
12757,Spanish
12759,Spanish
12760,Japanese
12763,Hindi
12768,English
12770,Korean
12771,English
12772,English
12776,Arabic
12782,French
12786,Korean
12787,German
12787,English
12787,Danish
12787,Italian
12787,French
12787,Wolof
12791,English
12792,Korean
12793,English
12795,English
12796,English
12797,Japanese
12799,English
12800,English
12801,Korean
12801,English
12807,Japanese
12808,Swedish
12808,English
12813,Japanese
12818,Japanese
12822,Korean
12823,English
12824,English
12827,English
12829,English
12836,English
12837,Japanese
12839,German
12840,Chinese
12841,Mandarin
12841,Portuguese
12841,Spanish
12841,French
12841,German
12845,English
12846,English
12848,Hindi
12849,Italian
12851,Spanish
12854,Spanish
12854,Basque
12855,Italian
12856,English
12861,English
12863,Indonesian
12863,English
12863,German
12864,English
12869,English
12870,Korean
12880,English
12886,English
12887,English
12889,English
12891,Spanish
12893,English
12894,English
12899,Japanese
12901,French
12903,Japanese
12904,English
12909,English
12913,French
12914,Japanese
12914,English
12915,English
12922,English
12925,English
12925,French
12925,Mandarin
12926,English
12929,English
12932,Japanese
12933,Japanese
12935,English
12936,Japanese
12938,Romanian
12940,Chinese
12941,English
12942,English
12943,English
12944,Chinese
12945,Chinese
12946,English
12948,English
12949,English
12955,English
12957,Korean
12960,Portuguese
12961,English
12965,Chinese
12971,English
12975,Korean
12981,Japanese
13003,French
13004,English
13005,English
13005,German
13005,Dutch
13005,French
13005,Spanish
13005,Chinese
13005,Greek
13005,Ancient(to1453)
13005,NorthAmericanIndian
13014,Korean
13017,Italian
13018,English
13018,Somali
13019,English
13020,Swedish
13022,Spanish
13025,German
13026,English
13027,English
13030,German
13037,English
13037,German
13037,Spanish
13037,Latin
13043,English
13049,Korean
13052,Japanese
13059,MinNan
13059,Mandarin
13067,MinNan
13068,Spanish
13069,Japanese
13072,German
13073,English
13074,English
13080,English
13081,Mandarin
13083,Mandarin
13084,Spanish
13084,English
13084,French
13084,Italian
13084,Portuguese
13085,Japanese
13085,English
13087,English
13092,Japanese
13096,English
13098,English
13099,Korean
13101,Russian
13102,Mandarin
13103,Cantonese
13103,English
13103,Hokkien
13103,Mandarin
13104,Mandarin
13105,English
13107,English
13108,Mandarin
13110,English
13118,English
13121,English
13121,Dutch
13123,English
13124,English
13124,Spanish
13125,English
13126,Japanese
13129,Japanese
13132,Mandarin
13133,English
13134,Spanish
13134,German
13136,English
13137,Korean
13138,English
13140,Mandarin
13141,Mandarin
13142,English
13142,Spanish
13142,Hebrew
13142,Arabic
13144,English
13146,Japanese
13146,English
13155,Hindi
13156,Hindi
13157,English
13157,German
13157,Italian
13157,French
13157,Spanish
13158,Spanish
13158,French
13160,Dutch
13161,Dutch
13166,Japanese
13167,Japanese
13169,German
13175,Japanese
13177,Russian
13184,English
13185,English
13187,English
13187,Italian
13187,Spanish
13196,Japanese
13204,German
13204,Spanish
13204,French
13204,English
13207,Japanese
13207,English
13208,Japanese
13210,English
13214,Japanese
13216,Japanese
13218,Swedish
13222,Korean
13223,Japanese
13224,Japanese
13225,English
13229,English
13234,English
13235,French
13236,English
13237,English
13237,French
13238,English
13243,English
13249,German
13249,English
13250,English
13250,French
13250,Latin
13251,English
13251,French
13252,English
13253,English
13254,Danish
13255,Danish
13256,Danish
13257,English
13258,English
13259,English
13260,English
13260,Romanian
13261,English
13262,English
13262,German
13262,Italian
13262,Romanian
13262,Spanish
13262,Arabic
13262,Georgian
13262,Russian
13262,Serbian
13263,English
13263,Romanian
13264,English
13265,Swedish
13266,Norwegian
13267,Norwegian
13268,Norwegian
13269,Norwegian
13269,Albanian
13270,English
13270,French
13271,Swedish
13271,Danish
13271,Norwegian
13272,English
13272,Dutch
13273,Swedish
13273,English
13273,Finnish
13273,Russian
13273,Norwegian
13273,Danish
13273,Spanish
13274,Danish
13274,Faroese
13275,Norwegian
13276,Norwegian
13277,Norwegian
13277,Danish
13277,English
13278,Danish
13279,Swedish
13279,Finnish
13280,English
13280,Spanish
13281,English
13281,Swedish
13281,Spanish
13282,English
13283,Swedish
13284,Russian
13285,English
13285,Italian
13286,English
13286,Spanish
13287,Italian
13288,Swedish
13289,English
13290,Danish
13291,Norwegian
13292,Danish
13292,English
13293,English
13293,French
13294,English
13294,French
13294,Swahili
13295,English
13296,English
13297,English
13297,German
13297,Romanian
13298,Swedish
13299,English
13300,Swedish
13301,Swedish
13302,English
13303,English
13304,English
13305,English
13306,English
13306,Indonesian
13307,Danish
13307,Serbian
13308,English
13308,Turkish
13308,Arabic
13309,English
13309,Russian
13309,Chinese
13310,Danish
13311,French
13312,Japanese
13312,Mandarin
13313,Japanese
13313,English
13314,English
13315,English
13315,German
13315,Turkish
13315,Arabic
13316,English
13316,French
13317,English
13318,English
13319,English
13320,English
13320,Japanese
13320,Cantonese
13320,Mandarin
13321,English
13322,English
13323,English
13323,Spanish
13324,English
13325,English
13326,English
13327,English
13327,Italian
13327,Japanese
13328,English
13329,English
13330,English
13331,English
13331,Irish
13331,Chinese
13331,Latin
13332,English
13333,English
13333,Greenlandic
13334,English
13335,English
13336,Cantonese
13336,English
13336,Japanese
13337,English
13338,English
13338,Spanish
13339,English
13340,English
13341,English
13341,French
13341,German
13342,English
13343,English
13344,English
13345,English
13345,German
13346,English
13346,Latin
13346,French
13347,English
13347,French
13348,English
13349,English
13350,English
13350,French
13351,English
13352,English
13352,Latin
13353,English
13354,English
13354,Russian
13354,French
13354,Hawaiian
13354,Spanish
13355,Korean
13355,English
13355,French
13356,English
13356,Spanish
13357,English
13357,Japanese
13358,English
13359,English
13360,English
13360,Arabic
13361,English
13362,English
13363,English
13364,English
13366,English
13367,English
13368,French
13368,English
13368,Russian
13368,Swahili
13368,Danish
13369,English
13370,English
13371,English
13372,English
13373,English
13373,French
13373,Latin
13373,Portuguese
13373,Spanish
13374,English
13374,Cantonese
13375,Japanese
13376,English
13376,Spanish
13377,English
13378,English
13379,English
13380,English
13380,ScottishGaelic
13380,German
13381,Indonesian
13381,Japanese
13381,English
13381,SignLanguages
13382,English
13383,English
13384,English
13385,English
13386,English
13387,English
13387,Dutch
13387,French
13387,Italian
13387,Mandarin
13388,English
13388,Italian
13388,Cantonese
13389,Spanish
13389,Portuguese
13389,French
13389,English
13390,Hindi
13391,English
13391,Urdu
13392,English
13392,Spanish
13392,Flemish
13393,English
13393,Greek
13393,French
13394,English
13395,English
13396,English
13397,French
13397,Afrikaans
13397,English
13397,Dutch
13398,Punjabi
13399,French
13399,Lingala
13399,Portuguese
13400,Italian
13400,German
13400,French
13400,English
13400,Spanish
13401,English
13402,English
13402,Russian
13403,English
13403,Portuguese
13403,French
13403,Japanese
13404,English
13404,Spanish
13405,English
13405,Mandarin
13406,English
13407,English
13407,Mandarin
13407,Russian
13408,Punjabi
13409,English
13410,English
13411,English
13411,Ukrainian
13412,English
13412,Spanish
13413,English
13414,English
13415,English
13415,Greek
13415,Spanish
13416,English
13417,English
13418,English
13418,French
13418,German
13418,Serbian
13419,English
13420,English
13420,French
13421,English
13422,English
13422,German
13422,Japanese
13422,Serbian
13423,English
13424,Italian
13424,Japanese
13424,Spanish
13424,Chinese
13425,French
13426,French
13427,English
13428,English
13429,English
13430,English
13431,English
13431,French
13432,English
13433,English
13433,Spanish
13433,Icelandic
13434,Italian
13435,English
13435,Arabic
13436,English
13437,English
13438,Punjabi
13439,English
13440,English
13441,English
13441,French
13442,English
13442,French
13443,English
13444,English
13445,English
13445,Russian
13445,Spanish
13446,English
13447,Punjabi
13448,English
13449,English
13450,English
13451,Thai
13451,English
13451,Mandarin
13451,Vietnamese
13452,Punjabi
13453,English
13454,English
13455,Japanese
13455,English
13456,English
13456,Arabic
13457,English
13458,English
13459,English
13459,Mandarin
13460,English
13460,Hebrew
13460,Russian
13461,English
13461,Spanish
13462,Dutch
13463,English
13463,Ukrainian
13464,English
13464,Hawaiian
13464,German
13464,Japanese
13465,English
13466,English
13467,Spanish
13468,English
13469,English
13470,English
13470,German
13470,Russian
13471,English
13471,Italian
13471,Portuguese
13472,French
13472,English
13473,English
13473,Spanish
13474,English
13474,Japanese
13475,English
13476,English
13477,English
13478,English
13479,English
13480,English
13481,English
13482,Hindi
13483,English
13484,English
13485,English
13486,English
13487,English
13487,Spanish
13487,Dutch
13488,English
13489,English
13490,English
13491,English
13492,English
13493,English
13494,English
13495,English
13496,English
13497,English
13497,Cantonese
13498,English
13499,English
13500,English
13501,English
13502,English
13503,English
13504,English
13505,English
13505,Spanish
13505,Papiamento
13505,Russian
13505,Latin
13506,English
13507,English
13508,English
13509,English
13510,English
13510,French
13510,German
13511,English
13511,Spanish
13512,English
13513,English
13514,English
13514,Japanese
13514,Spanish
13515,English
13516,English
13517,English
13517,Russian
13518,English
13519,English
13520,English
13520,SignLanguages
13521,English
13522,English
13523,English
13524,English
13525,English
13525,Persian
13525,German
13525,Arabic
13526,English
13527,English
13528,English
13529,English
13529,Spanish
13530,English
13530,Spanish
13531,English
13531,Spanish
13532,Chinese
13532,English
13533,French
13534,English
13534,Japanese
13535,English
13535,Mandarin
13535,Sanskrit
13536,English
13536,French
13537,English
13537,Ukrainian
13538,English
13538,German
13538,Spanish
13539,Hindi
13540,English
13540,Italian
13540,Spanish
13541,English
13542,English
13543,English
13543,Portuguese
13544,English
13545,English
13545,Spanish
13546,English
13546,Italian
13546,French
13547,English
13548,English
13548,Mandarin
13548,Spanish
13548,French
13549,English
13549,Serbian
13550,English
13551,Punjabi
13552,English
13552,Italian
13552,Spanish
13553,Zulu
13553,Xhosa
13553,Afrikaans
13553,English
13554,Spanish
13554,English
13555,Hindi
13555,English
13555,Marathi
13555,Tamil
13556,Korean
13556,French
13557,English
13558,English
13559,English
13560,Hindi
13560,Marathi
13560,Gujarati
13560,Tulu
13560,English
13561,English
13561,German
13561,Spanish
13562,English
13563,English
13563,French
13564,English
13564,Aboriginal
13565,Mandarin
13565,Chinese
13565,Hokkien
13565,English
13566,Hindi
13567,English
13568,English
13569,Hindi
13570,English
13571,Tamil
13572,English
13572,French
13572,German
13572,Spanish
13572,Yiddish
13573,Spanish
13574,French
13574,German
13575,French
13575,English
13575,Latin
13576,Tamil
13576,Telugu
13577,English
13577,French
13578,Dari
13578,English
13578,Pushto
13578,Russian
13578,Urdu
13579,Hindi
13581,English
13582,English
13582,Polish
13582,Latin
13583,Norwegian
13583,English
13584,Korean
13586,Hindi
13587,English
13588,English
13589,Portuguese
13590,Czech
13591,Hindi
13592,English
13593,Hindi
13594,English
13595,Hindi
13596,English
13596,Klingon
13597,Korean
13598,English
13599,English
13599,Dutch
13600,SouthernSotho
13601,English
13601,Spanish
13602,English
13603,Mandarin
13604,English
13605,Cantonese
13605,English
13606,English
13607,Swedish
13608,Korean
13608,Cantonese
13608,English
13608,Mandarin
13608,Japanese
13609,English
13609,French
13610,English
13610,German
13610,Russian
13611,English
13612,English
13613,Japanese
13614,Japanese
13615,Mandarin
13616,English
13617,English
13618,English
13619,Korean
13619,English
13619,French
13620,English
13621,English
13622,Italian
13623,Portuguese
13624,French
13625,Korean
13626,English
13627,English
13628,Romanian
13629,Hindi
13630,English
13630,Spanish
13631,English
13631,German
13632,Thai
13632,Japanese
13632,English
13633,French
13633,English
13633,Spanish
13633,Chinese
13633,Yiddish
13634,Hindi
13634,English
13635,French
13636,Hindi
13637,English
13638,Korean
13638,KoreanSignLanguage
13639,Hindi
13639,English
13640,Hindi
13641,Korean
13642,Cantonese
13642,Shanghainese
13642,Tagalog
13642,English
13642,Mandarin
13643,Korean
13643,English
13643,German
13644,English
13645,English
13646,French
13646,English
13647,Hindi
13648,Hindi
13648,English
13649,Hindi
13650,Japanese
13651,English
13651,French
13652,Hokkien
13652,Mandarin
13653,English
13654,Cantonese
13655,Swedish
13655,English
13655,Italian
13656,Danish
13657,Hindi
13658,French
13659,English
13660,English
13660,Hungarian
13660,German
13661,Romanian
13662,Spanish
13662,Japanese
13663,English
13664,Thai
13664,English
13665,Cantonese
13665,Mandarin
13665,English
13665,Korean
13665,French
13665,Turkish
13666,Hindi
13667,Hindi
13667,English
13667,Spanish
13668,French
13668,English
13669,English
13670,English
13671,English
13672,Mandarin
13672,Cantonese
13672,Japanese
13673,French
13673,English
13673,Russian
13673,Arabic
13673,Japanese
13674,Korean
13675,Cantonese
13675,English
13676,Hindi
13677,English
13678,Portuguese
13678,English
13679,Polish
13679,English
13680,English
13681,English
13681,Cantonese
13682,English
13683,English
13683,Spanish
13683,Hebrew
13683,Arabic
13684,English
13685,English
13686,Korean
13686,English
13686,Japanese
13687,English
13687,Italian
13688,English
13688,Latin
13688,Hebrew
13689,English
13689,French
13690,German
13691,English
13692,English
13692,Italian
13692,Bosnian
13693,English
13695,Italian
13696,French
13696,Romanian
13696,Malinka
13696,FrenchSignLanguage
13696,English
13697,Korean
13698,Arabic
13698,English
13698,French
13699,English
13700,English
13701,English
13702,English
13704,English
13704,French
13705,English
13706,English
13706,Swedish
13707,English
13707,Spanish
13708,English
13709,English
13710,English
13711,English
13712,Hindi
13713,Hindi
13713,English
13714,English
13715,English
13716,English
13717,English
13718,Hindi
13719,English
13719,Polish
13719,Indonesian
13719,Turkish
13720,English
13720,Spanish
13721,English
13722,English
13723,English
13724,French
13724,Italian
13725,Hindi
13725,English
13725,French
13725,Japanese
13725,Dutch
13726,English
13727,English
13727,German
13728,English
13728,Spanish
13729,English
13730,Hindi
13730,English
13731,Japanese
13732,English
13733,English
13734,Japanese
13735,Hindi
13735,English
13736,English
13737,English
13738,English
13739,English
13740,Korean
13741,Cantonese
13741,English
13742,Korean
13742,Mandarin
13743,English
13744,English
13745,Japanese
13745,English
13746,English
13747,English
13747,AmericanSignLanguage
13748,English
13749,English
13750,English
13751,English
13751,French
13751,German
13752,English
13752,Mohawk
13753,English
13753,French
13753,Spanish
13753,Russian
13754,English
13755,English
13755,Russian
13756,Chinese
13756,Hokkien
13757,Mandarin
13757,Cantonese
13757,Japanese
13757,English
13757,French
13757,German
13758,English
13759,English
13760,English
13761,English
13762,English
13763,English
13764,English
13764,French
13765,English
13766,English
13767,Hindi
13768,Japanese
13769,English
13770,Hindi
13771,Cantonese
13772,Korean
13773,Norwegian
13773,English
13773,French
13773,Swedish
13773,Spanish
13774,Japanese
13775,Czech
13775,Russian
13775,Slovak
13776,Swedish
13777,English
13777,Serbian
13778,English
13779,English
13780,English
13781,English
13782,English
13783,Cantonese
13783,English
13783,Thai
13784,English
13785,English
13786,Danish
13787,Korean
13788,Cantonese
13788,Mandarin
13789,English
13790,Korean
13790,Mandarin
13790,Japanese
13791,English
13791,Mandarin
13791,French
13791,Spanish
13791,Russian
13792,Cantonese
13792,English
13793,Hindi
13794,French
13794,German
13795,Japanese
13796,English
13797,English
13798,English
13798,Russian
13799,English
13800,English
13801,English
13802,English
13803,English
13804,English
13805,English
13806,English
13806,French
13806,Spanish
13807,Hindi
13808,Mandarin
13808,Tagalog
13808,English
13808,Hokkien
13809,English
13810,English
13811,English
13812,English
13813,Japanese
13814,Cantonese
13815,English
13815,Korean
13816,English
13817,English
13818,Swedish
13819,Mandarin
13820,English
13820,Spanish
13821,Korean
13821,English
13822,Hindi
13823,Welsh
13823,English
13824,English
13826,English
13827,English
13828,English
13829,Hindi
13829,English
13830,Korean
13831,English
13832,English
13833,English
13834,English
13835,Japanese
13836,Korean
13836,English
13838,English
13839,English
13839,Japanese
13840,Japanese
13841,English
13841,Belarusian
13842,English
13843,English
13844,English
13845,Japanese
13846,Japanese
13847,English
13848,English
13849,English
13850,English
13851,English
13851,Klingon
13851,French
13852,English
13853,English
13854,English
13855,English
13856,English
13856,French
13856,Japanese
13856,Russian
13856,Spanish
13857,English
13858,Cantonese
13859,German
13860,English
13861,English
13862,Cantonese
13862,Mandarin
13863,Hindi
13864,English
13865,Japanese
13866,English
13867,English
13868,English
13868,Italian
13869,English
13871,English
13872,English
13873,English
13873,French
13873,Italian
13874,English
13875,English
13876,English
13877,English
13878,English
13879,English
13880,English
13880,Spanish
13880,Italian
13880,Russian
13880,Basque
13880,Arabic
13881,Korean
13882,English
13883,Romanian
13884,Korean
13885,Hindi
13886,Spanish
13887,English
13887,French
13888,English
13888,Italian
13889,English
13889,Hebrew
13890,Japanese
13890,English
13891,English
13892,English
13892,Klingon
13893,English
13894,English
13894,Italian
13894,German
13894,French
13895,English
13895,Hebrew
13896,English
13896,Spanish
13897,English
13898,English
13898,French
13898,Albanian
13898,Spanish
13898,Hungarian
13899,English
13900,English
13901,English
13901,Spanish
13902,Korean
13903,English
13904,English
13905,English
13905,Klingon
13906,English
13907,English
13908,English
13909,English
13910,French
13910,English
13911,English
13912,English
13913,English
13914,English
13914,AmericanSignLanguage
13915,English
13916,Japanese
13916,English
13917,English
13918,English
13919,English
13920,English
13920,Korean
13920,French
13920,Japanese
13920,Czech
13920,German
13922,English
13923,English
13924,English
13925,Hindi
13926,English
13927,Japanese
13927,English
13928,English
13929,German
13930,English
13931,English
13931,German
13931,Thai
13932,English
13933,English
13934,English
13935,English
13936,English
13937,English
13937,French
13937,Latin
13937,ScottishGaelic
13937,Italian
13938,English
13939,English
13940,English
13941,English
13942,English
13943,English
13944,Italian
13944,Yiddish
13944,English
13944,Romanian
13944,Irish
13945,Japanese
13946,English
13946,Chinese
13947,Japanese
13948,English
13949,English
13950,English
13950,Hebrew
13951,English
13952,English
13953,English
13954,English
13954,French
13954,German
13955,Japanese
13956,English
13957,English
13958,English
13959,Japanese
13959,English
13960,Japanese
13962,English
13962,Spanish
13963,English
13963,Spanish
13964,English
13965,English
13966,English
13967,English
13967,Russian
13967,Dutch
13968,English
13969,English
13970,English
13971,English
13972,English
13973,English
13974,English
13975,English
13975,French
13976,Japanese
13977,English
13978,English
13978,Klingon
13979,English
13979,Japanese
13980,English
13981,English
13981,Swedish
13981,German
13981,Arabic
13981,Egyptian(Ancient)
13982,English
13983,English
13984,English
13984,Cantonese
13985,English
13986,English
13987,English
13988,English
13988,French
13988,German
13988,Serbian
13989,Danish
13989,Italian
13989,English
13990,Portuguese
13991,English
13992,Japanese
13993,Cantonese
13994,Japanese
13995,Hindi
13995,English
13995,German
13996,English
13996,Japanese
13997,Hindi
13998,English
13999,English
13999,Thai
14000,English
14000,German
14001,English
14001,Spanish
14001,Japanese
14002,English
14003,English
14004,English
14005,English
14006,English
14006,French
14007,English
14008,English
14008,Mandarin
14008,SwissGerman
14008,Cantonese
14008,Russian
14009,English
14009,French
14010,English
14011,English
14012,English
14012,Chinese
14013,English
14014,Mandarin
14015,English
14015,Spanish
14016,English
14017,English
14018,English
14018,Spanish
14019,English
14021,French
14022,English
14023,French
14023,Spanish
14024,Mandarin
14025,English
14026,English
14027,English
14028,English
14028,Spanish
14028,French
14029,English
14030,German
14031,English
14031,Serbian
14032,Japanese
14032,English
14033,English
14034,Norwegian
14034,German
14034,English
14034,Russian
14034,Finnish
14035,Mandarin
14035,Cantonese
14036,Japanese
14037,English
14038,Japanese
14039,Japanese
14040,English
14040,Greek
14041,English
14042,French
14042,German
14042,English
14043,English
14043,German
14043,French
14043,Russian
14043,Spanish
14044,English
14045,English
14046,English
14046,AmericanSignLanguage
14047,Portuguese
14048,French
14049,English
14049,Spanish
14050,English
14051,English
14052,Italian
14052,Spanish
14053,French
14053,Flemish
14054,Danish
14054,English
14054,German
14054,French
14056,English
14056,Hindi
14057,French
14057,English
14057,Italian
14057,German
14057,Yiddish
14058,French
14058,English
14059,Thai
14060,Swedish
14061,English
14062,English
14062,French
14063,English
14064,Norwegian
14064,Danish
14064,Russian
14064,English
14065,Japanese
14066,Japanese
14067,English
14067,Italian
14067,French
14068,German
14069,Spanish
14070,English
14071,English
14072,English
14073,English
14074,English
14075,German
14076,English
14077,English
14077,Italian
14077,Polish
14077,French
14078,English
14078,Cantonese
14079,English
14080,Swedish
14081,German
14082,English
14082,Thai
14082,Spanish
14082,Hebrew
14082,French
14083,English
14083,Swedish
14084,English
14085,English
14086,English
14087,English
14088,German
14089,German
14090,Japanese
14091,English
14091,Arabic
14092,German
14093,English
14094,English
14095,English
14096,English
14097,English
14098,German
14099,German
14100,English
14100,Spanish
14101,German
14102,English
14102,Russian
14102,Serbo-Croatian
14103,Japanese
14104,English
14105,Tagalog
14105,Spanish
14105,Italian
14105,German
14105,French
14105,Japanese
14105,English
14106,English
14107,English
14108,English
14109,English
14109,Arabic
14109,Acholi
14110,English
14110,Romanian
14111,English
14112,Swedish
14113,English
14114,Japanese
14114,English
14115,English
14116,English
14117,German
14117,Spanish
14118,English
14118,ScottishGaelic
14119,English
14119,Arabic
14119,French
14119,Spanish
14120,English
14121,English
14121,Spanish
14122,English
14124,Japanese
14124,English
14125,English
14126,English
14127,French
14127,Korean
14128,English
14129,English
14130,Italian
14130,English
14131,Italian
14132,French
14133,German
14133,English
14134,Arabic
14135,English
14135,Spanish
14135,Sanskrit
14136,English
14136,German
14136,Russian
14137,Spanish
14138,English
14139,German
14140,English
14141,German
14141,English
14142,French
14143,Mandarin
14144,English
14145,Japanese
14146,Neapolitan
14146,Italian
14146,Mandarin
14146,French
14147,English
14148,Swedish
14149,English
14150,English
14151,Polish
14151,French
14151,English
14152,English
14153,English
14154,English
14155,Japanese
14156,English
14157,English
14157,Japanese
14158,English
14159,English
14159,Spanish
14160,Japanese
14161,English
14162,Korean
14162,English
14162,Tagalog
14163,Mandarin
14164,Japanese
14165,English
14166,French
14166,Romanian
14166,Polish
14167,Cantonese
14167,Mandarin
14168,German
14169,French
14170,French
14170,English
14172,English
14172,German
14173,English
14174,English
14174,French
14174,Russian
14175,English
14175,Danish
14175,Italian
14176,Swedish
14177,English
14178,English
14179,English
14180,English
14180,French
14180,Portuguese
14181,English
14181,French
14181,Arabic
14181,Turkish
14182,English
14183,English
14183,Portuguese
14183,French
14184,English
14184,Mandarin
14184,Spanish
14185,English
14185,Arabic
14186,English
14186,German
14187,English
14188,English
14189,English
14190,English
14191,English
14192,English
14193,French
14193,English
14194,Italian
14195,English
14195,Spanish
14196,English
14196,French
14197,German
14198,German
14199,English
14200,English
14200,Ukrainian
14201,English
14202,English
14202,Russian
14202,Hindi
14203,English
14204,Japanese
14205,English
14206,Japanese
14206,English
14207,English
14208,English
14208,Japanese
14209,English
14210,Japanese
14211,English
14212,English
14213,German
14214,English
14214,Mongolian
14215,English
14215,OldEnglish
14216,English
14216,Spanish
14217,English
14218,English
14219,English
14220,English
14221,French
14222,English
14223,English
14224,English
14225,English
14226,Japanese
14227,English
14228,Mandarin
14228,English
14229,Spanish
14229,Quechua
14229,Mapudungun
14230,English
14230,Italian
14231,French
14232,Spanish
14233,English
14234,English
14235,English
14236,English
14236,Spanish
14237,English
14237,Spanish
14238,English
14239,English
14240,French
14241,English
14241,French
14241,Albanian
14241,Arabic
14242,English
14243,English
14244,English
14245,None
14246,English
14246,French
14246,Arabic
14247,English
14248,English
14248,Armenian
14248,French
14249,English
14250,English
14250,Hungarian
14250,Spanish
14250,French
14251,English
14251,Italian
14252,English
14252,Russian
14252,Korean
14253,English
14254,English
14254,Spanish
14255,English
14256,English
14256,German
14256,Greek
14256,Latin
14257,English
14257,Burmese
14257,Thai
14258,English
14259,English
14260,English
14261,English
14262,English
14263,English
14263,Icelandic
14263,Afrikaans
14263,Norwegian
14264,English
14265,English
14266,English
14267,English
14267,French
14267,German
14267,Czech
14268,English
14269,English
14269,Welsh
14270,English
14271,English
14272,English
14273,English
14273,Italian
14274,English
14275,English
14275,Russian
14275,Spanish
14276,English
14277,English
14277,French
14278,Danish
14279,Indonesian
14280,English
14280,Latin
14280,French
14281,English
14281,French
14282,English
14283,English
14283,German
14284,English
14284,Korean
14284,Estonian
14285,English
14286,English
14287,English
14288,English
14288,French
14289,English
14289,French
14290,English
14291,English
14292,English
14292,Italian
14293,English
14294,English
14295,German
14296,English
14296,Latin
14297,English
14297,Japanese
14298,English
14298,Thai
14298,German
14299,English
14299,Dutch
14300,French
14300,English
14301,English
14301,Russian
14301,Italian
14301,Mandarin
14301,French
14302,English
14302,French
14302,Ukrainian
14303,English
14304,English
14305,English
14306,Dutch
14307,English
14308,Dutch
14309,English
14310,English
14310,Japanese
14311,English
14312,English
14313,English
14314,English
14314,Dutch
14315,English
14315,French
14316,English
14316,French
14317,English
14317,German
14317,Czech
14318,English
14318,Spanish
14319,English
14319,Japanese
14319,German
14319,French
14320,English
14321,English
14322,English
14323,English
14324,English
14324,French
14324,Spanish
14324,German
14325,English
14326,English
14327,Dutch
14328,English
14328,Afrikaans
14328,Maori
14328,Zulu
14328,Xhosa
14328,SouthernSotho
14329,French
14329,Spanish
14329,Italian
14329,English
14330,English
14330,Greek
14331,English
14331,Japanese
14331,French
14332,English
14333,English
14334,English
14335,English
14336,English
14336,Cantonese
14336,Mandarin
14337,English
14337,Spanish
14338,English
14339,Dutch
14340,English
14341,English
14341,French
14342,English
14343,English
14343,Irish
14344,English
14345,English
14345,Spanish
14345,Russian
14345,German
14345,Lingala
14346,English
14347,French
14347,English
14347,Russian
14348,English
14349,English
14349,Spanish
14349,Greek
14350,English
14350,Hmong
14351,English
14352,German
14353,English
14354,English
